Başlık, Vücut Kimliği, Duruş
 İngiliz adam kabız Japon balığının hayatını kurtarmak için 460 dolar ödedi,1364,1
" Pantolon Ateşi: Duncan Hunter, Sınır Devriyesinin en az 10 IŞİD savaşçısını yakaladığını doğrulanmamış bir iddiada bulundu",2093,0
 Meksika'da şüpheli öğrenci katliamının gerçekleştiği yerde 4 mezar daha bulundu,702,0
"IŞİD lideri Ebubekir El Bağdadi'nin (sağda) cesedini gösterdiği söylenen fotoğrafa baktığımızda, bunun aslında 2013 yılında öldürülen etnik Arnavut bir militan olduğunu gördük.",1254,1
" Suriye'de IŞİD tarafından yakalanan Kanadalı kadın, kaçırılma raporlarına rağmen aslında iyi olduğunu ve hala cihatçılarla savaştığını söyledi",2037,1
 Apple '12 inç MacBook Air üzerinde çalışıyor',1101,0
 IŞİD Militanlarının Ebola'ya Yakalandığı İddia Edildi,2003,0
 Elektrik şoku Rus çocuğu Marvel'ın Magneto'suna dönüştürdü,152,1
" IŞİD, Amerikalı foto muhabiri James Wright Foley'i kafasını kesti, daha fazlasının geleceğini tehdit etti",1093,0
" NASA, Nikaragua Meteorit Raporları Hakkında Şüpheleri Artırıyor",1622,0
 Apple Watch'un düşük enerjili 'güç rezervi' moduna sahip olduğu bildiriliyor,2124,0
 Texas City tesisatçısının kamyonu Suriye savaşında son buldu,450,0
 IŞİD'in Irak askerlerine karşı klor gazı kullandığı iddia edildi,956,0
 Nikaragua'nın Başkenti Managua'da Küçük Meteor Düştü,1056,-1
 iOS 8 Tercihlerini Sıfırlamak iCloud Dosyalarını Silebilir,144,0
 Ferguson'dan Yeni Ses Kaydı Michael Brown'ın Vurulmasını Yakalayabilir,2250,0
 Başkan Yardımcısı Shane Smith'in CES'te bir biftek yemeğine 300.000 dolar harcadığı bildirildi,2130,0
 ŞOK İDDİA: PGA Golfçüsü Tiger Woods'un Uyuşturucu Testinin Başarısız Olması Nedeniyle Askıya Alındığını Söyledi,2175,0
" Irak ve Kürt medyası, Musul'daki IŞİD militanları arasında Ebola vakaları olduğunu bildirdi",2003,0
 Jim'in annesi Diane Foley'den bir mesaj:,2067,1
NYC esrar bulundurulmasına yönelik tepkiyi gevşetiyor,2217,1
 Kuzey Kore lideri Kim Jong Un'un ayak bileği ameliyatı geçirdiği bildirildi,2153,0
 Üst Düzey Batılı İstihbarat Yetkilisi Londra Rapçisi Abdel Majed Abdel Bary'nin Foley Cinayetinde Şüpheli Olduğunu Doğruladı,551,0
 Macaulay Culkin Facebook'ta Herkesin Söylediklerine Rağmen Ölmedi,585,1
 Nikaragua meteoru: Uzmanlar gizemli meteorun geçen Pitbull asteroitinden düşüp düşmediğini anlamaya çalışıyor,2154,0
 IŞİD militanları Kürtlere gönderilmesi planlanan silahları ele geçirdi,1120,0
" Yetkililer, IŞİD liderinin ailesinin Lübnan tarafından tutuklandığını söyledi",1468,0
 Lego'nun 1974'te ebeveynlere yazdığı cinsiyet eşitliği mektubu 40 yıl sonra bile yankılanıyor,2171,1
 Uzmanlar: Michael Brown'ın vurulmasıyla ilgili iddia edilen ses kaydı hakkında daha fazla bilgiye ihtiyaç var,2481,0
 Beyaz Saray Çit Atlayıcısı Kadın Muhafızın Yanından İtildi,848,0
 Doğum yapan rahibe hamile olduğunu 'hiç bilmiyordu',1720,0
" 'NASA, Dünya'nın Aralık Ayında 6 Gün Boyunca Tam Karanlık Yaşayacağını Doğruladı' Sahte Haber Hikayesi Viral Oldu",506,1
"Türk Lider, ABD Hava İndirmelerinin IŞİD Militanlarına Yardım Ettiğini Söyledi",1949,1
" Bergdahl: Senatör, Cihatçıların El Kaide Bağlantılı Biriyle 'Temas Halinde' Olan ABD Askerleriyle Değiştirildiğini Söyledi",2207,0
 Kod/Kırmızı: Apple Watch Pil Ömrü — “Her Gece Şarj Edin”,282,1
" DHS, Kongre Üyesinin IŞİD'in Güney Sınırına Sızdığı İddiasını Reddetti",2385,1
" Duygusal silahşör, 30 yıllık kariyerinde ilk kez silah kullandığı teröristi kahramanca vurduktan bir gün sonra parlamentoda coşkulu bir ayakta alkışla karşılandı",1900,1
 Meksika protestosunda 40 öğrencinin kaybolmasının ardından toplu mezar bulundu,461,0
" Pentagon, Eş-Şebab liderinin Somali'deki hava saldırısında öldürüldüğünü doğruladı",1423,1
" Hayır, Irak'ta herhangi bir Ebola vakası yok",1689,0
" Katolik rahip 48 dakika öldü, uyandığında Tanrı'nın bir kadın olduğunu iddia etti",1521,-1
" NASA, Managua patlamasının bir meteor olmadığını öne sürüyor",1594,1
 IŞİD'in ABD Sınırını Geçtiğine Dair Söylentilerin Neden Bitmediği İşte Bu Nedenle,108,0
 James Foley'in kafasının kesilmesi: Londra'lı rapçi ve cihatçının Suriye'de bir gazetecinin öldürülmesiyle ilgili soruşturma altında olduğuna inanılıyor,551,0
 IŞİD lideri Ebubekir el-Bağdadi'nin eşi ve oğlu 'Lübnan sınırında gözaltına alındı',281,0
" IŞİD liderinin 'karısının' tutuklanmasında kafalar karıştı, detaylar belirsiz",2337,0
" ACİL: IŞİD, Saklaviye'de klor gazı saldırısıyla 300 Irak askerini öldürdü",969,1
" 11 Trablus Uçağı Hala Kayıp, 11 Eylül Endişelerini Tetikliyor",1515,1
 Aman Tanrım! 'Batman v Superman' filminden Batmobil mi çalındı???,1242,0
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",1966,1
 Putin'in konvoyu şüpheli bir şekilde devasa bir...,2069,-1
 Yeni Bir iOS 8 Hatası Tüm iCloud Belgelerinizi Silebilir,2423,1
 Michael Brown saldırısına ilişkin ses kaydının ortaya çıktığı bildirildi,2345,0
 CNN ses kaydı: Michael Brown'ın vurulduğu an bu mu?,1934,0
" Apple Watch fiyatlandırması: Altın versiyon için 5000 dolar, paslanmaz çelik versiyon için 500 dolar harcar mısınız?",2365,0
" Dilenci arkadaşlarına 100 dolar yiyeceğe harcayarak YouTube fenomeni haline gelen evsiz adam, yeni videoda sürpriz bir Noel yemeği, makyaj ve otelde bir gece geçiriyor... Peki bunların hepsi bir 'seri şakacı'nın uydurması mı?",2061,0
 Ateşkes iddiasına rağmen Nijerya Boko Haram baskınlardan sorumlu tutuldu,955,0
 ABD'nin IŞİD Liderini Arayan İHA'ları Suriye Hava Sahası Üzerinde Uçarken Görüldü,1509,0
" CNN, Michael Brown saldırısına ait olduğu iddia edilen ürpertici ses kaydını yayınladı: ""En az 11 el ateş""",2149,0
" Vice Media CEO'su Shane Smith, Las Vegas Yemeğine 300.000 Dolar Harcadı (Rapor)",1791,0
 Öfkeli Kalabalık Tarafından Hadım Edilen Hintli 'Tecavüzcü' Et Satırıyla Cinsel Organını Kesti (GÖRÜNTÜLER AÇIKLAYICI),1981,1
 Boko Haram ile iddia edilen ateşkese rağmen Nijerya'da isyancılar öldürüldü,2463,0
" Christian Bale, yaklaşan biyografik filmde Steve Jobs'ı canlandıracak",1215,1
" Görgü Tanığı: 130.000 Dolar Bağış Toplayan Viral Video ""Saçmalık""",1925,-1
"Şirket, Michael Brown'ın vurulması sırasında kaydedilen sesin doğru olduğunu söylüyor",2345,1
 IŞİD'in Irak'ta Amerikalı Foto Muhabirinin Kafasını Kestiği İddia Edildi,1966,0
 Bunbury yerlisi Bali tatilinde derisinin altında bir örümceğin yuva yaptığını keşfetti,1638,1
"Obama, James Foley'in İdamını Kınadı: 'Bugün Tüm Dünya Dehşete Düştü'",2386,1
" Hayır, ESPN bu gece tamamen erkeklerden oluşan bir aile içi şiddet paneli düzenlemiyor",2137,1
 IŞİD'e Daha Fazla Amerikan Silahı,2509,0
" Üniversite, Elon'da 'birinci sınıf'ın 'birinci sınıf'ın yerini almadığını söylüyor",2321,0
" Christian Bale, Steve Jobs filminden ayrıldı",2017,0
" Nikaragua, ABD'den meteor kraterini araştırmak için yardım istedi",1790,0
" Çit atlayan adam, Beyaz Saray'da Gizli Servis'in söylediğinden daha uzağa ulaştı",2303,0
 IŞİD'in savaşçılarının 'virüse yakalanması' sonrasında İngiltere'ye EBOLA saldırısı başlatabileceği endişesi,2025,0
"Hayır, Bir Örümcek Bir Adamın Derisinin Altına Girip Orada Günlerce Yaşamaz",2293,0
" Boko Haram ateşkesi kabul etti, kız öğrenciler serbest bırakıldı",1430,0
 Amazon'un Netflix'ten Daha Ucuz Olacak Reklam Destekli Bir Video Hizmeti Planladığı Bildirildi,1048,0
" Lübnan, El Bağdadi'nin eşini ve oğlunu gözaltına aldı",2283,1
"Beceriksiz erkek arkadaş, kız arkadaşını etkilemek için ayrıntılı bir evlilik teklifi yapmaya çalıştıktan sonra üniversiteyi yaktı",612,1
 İtalyan balıkçı 280 kiloluk devasa yayın balığı yakaladı,2161,1
 Michael Brown'ın vurulduğuna dair iddia edilen ses kaydı ortaya çıktı,1715,0
" Seth Rogen, Christian Bale'in Steve Jobs Filminde Apple'ın Steve Wozniak'ını Canlandırmaya Hazırlanıyor (Özel)",704,0
" #IŞİD, ABD'ye #Irak'taki müdahalesine son vermesi için mesaj göndermek amacıyla foto muhabiri James Wright Foley'i başını keserek öldürdü.",1580,1
 Acil: IŞİD Lideri 'Ebubekir el-Bağdadi' Öldürüldü! / Fotoğraf,1634,0
" Nijerya, Boko Haram ile ateşkes ve kaçırılan kızlar konusunda anlaşmaya vardığını iddia ediyor",1430,0
" CNN, Michael Brown Saldırısından İddia Edilen Ses Kaydını Yayımladı",1446,0
" DSÖ, Irak'ta şüpheli Ebola vakalarına ilişkin haberlerin asılsız olduğunu söylüyor",1122,0
" 'NASA, Dünya'nın Aralık Ayında 6 Gün Boyunca Tam Karanlık Yaşayacağını Doğruladı' Sahte Haber Hikayesi Viral Oldu",2521,1
" Seth Rogen, Sony'nin Steve Jobs Biyografisinde Steve Wozniak'ı Canlandıracak [Güncellendi]",614,0
 IŞİD lideri öldü mü?,621,0
" Oğlu, yürek ısıtan bir Noel videosunda anne ve babasının ipotek borcunu ödüyor",2036,0
 Balkabağı Baharatlı Kondomlar ve Olmayan 6 Diğer Lezzet,1833,1
" Avukat: Yeni ses kaydı, Michael Brown vurulduğunda silah sesindeki duraklamayı ortaya koyuyor",1818,1
" Oğlu, yürek ısıtan bir Noel videosunda anne ve babasının ipotek borcunu ödüyor",1599,0
 Bosna: Yedi küçük kız beş günlük okul gezisinden hamile olarak döndü,2103,0
 Suudi Arabistan Din Adamı Kardan Adam Yapımına Karşı Fetva Yayımladı,2456,1
" Irak ve Kürt medyası, Musul'daki IŞİD militanları arasında Ebola vakaları olduğunu bildirdi",1904,0
 Çalınan Batmobile Davası Çözüldü,1459,0
 Apple Watch'un kayış konnektörü altında duyurulmamış bir teşhis portuna sahip olduğu bildiriliyor,1455,0
 Ferguson'dan Yeni Ses Kaydı Michael Brown'ın Vurulmasını Yakalayabilir,499,0
 Vücuduyla metali kendine çeken çocuk Magneto Boy ile tanışın,2415,0
"Köpek, eşyalarının bulunduğu bavuluyla birlikte tren istasyonunun dışında terk edilmiş halde bulundu",2483,1
" Hayır, Irak'ta herhangi bir Ebola vakası yok",620,1
 Ebola Salgını 2015 Güncellemesi: IŞİD Savaşçıları Ölümcül Virüse Yakalanmış Olabilir,846,0
 Sugarhill Gang rapçisi Big Bank Hank 57 yaşında öldü,2035,1
 Vogue'un Parlak Yeni Ofisinde Büyük Bir Fare Sorunu Var,2520,0
 Nikaragua Meteorit Çarpma Teorisi Meteor-Yanlış Olabilir,1622,0
" Bilim insanları, bir örümceğin SCAR yoluyla midesine girdiği iddiasını şüpheye düşürdükçe kafa karışıklığı yaşanıyor",2042,1
" Dylan Thomas, Derinin Altında Yuva Yapmış Tropikal Örümcek Buldu",1502,1
 IRAK VE KÜRT MEDYASI HABERLERİ: IŞİD SAVAŞÇILARI EBOLA'YA YAKALANDI,1904,0
 Suudi din adamı kardan adamlara fetva verdi,1266,0
 Apple'ın 12 inçlik Retina MacBook Air'ı Sanatçının Tasvirleriyle Sergilendi,1101,0
Çok Hızlıydı: Christian Bale Steve Jobs Biyografisinden Vazgeçti,454,1
" IŞİD, ABD'li gazetecinin kafasını kestiğini iddia ediyor",1580,0
 Kız arkadaşı küçük penisi yüzünden terk edince adam erkekliğini kesip çöp kutusuna attı,1517,1
 Aman Tanrım! 'Batman v Superman' filminden Batmobil mi çalındı???,2519,0
 Apple Watch 2015'te 15 milyon adet satacak ve 'küresel akıllı saat pazarını ateşleyecek',1524,0
" Meteor, Managua Havaalanı Yakınlarında 40 Ayaklık Krater Bıraktı",966,1
 Yeni Keşfedilen Toplu Mezar Kayıp Meksikalı Öğrencilerle Bağlantılı,1405,0
 Nijerya'daki Boko Haram Ateşkesi'nin Ateşkes Olmadığı,955,-1
" Boko Haram Alman rehinesi olduğunu iddia ediyor, ateşkesi yalanlıyor",2463,0
" Genç, Hisse Senetleri Ticareti Yaparak 72 Milyon Dolar Kazandı, Dünya Çapında Gençlerin Hakimiyetini Doğruladı",1184,1
 Kamusal alanda hapşıran insanlara TOKAT atan adam polis tarafından aranıyor,1952,0
 McDonald's Big Mac ve Elmalı Turtaları Kaldırıyor ve Büyük Boy Seçeneklerini Ortadan Kaldırıyor,65,1
 Kansas City'de Ebola Korkusu,2501,0
 Tanrı Bir Kadındır – Dirilen Baba Anlatıldı,1014,1
" Rajasthan: Adam Genç Kıza Tecavüz Etmeye Çalıştı, Öfkeli Kalabalık Penisini Kesti",1959,1
" Nijeryalı Yetkililer, Boko Haram'ın Kaçırılan Kızları Serbest Bırakabileceğini Söyledi",1681,0
 İddiaya Göre Brown'a Ateş Etme Kaydında Silah Sesleri Duyuluyor [SES],1009,0
 Michael Abdul Zehaf Bibeau Fotoğrafları: Kanada'da İddiaya Göre IŞİD Bağlantılı Silahlı Kişinin Fotoğrafları,2214,0
 IŞİD'in Irak askerlerine karşı klor gazı kullandığı iddia edildi,1590,0
" Christian Bale, Steve Jobs rolünü reddetti, aktörün rol için uygun olmadığını düşündüğü bildirildi",2343,0
 Nijeryalılar Boko Haram'ın 'ateşkesinin' ihlal edilmesinin ardından kızların serbest bırakılmasından şüphe ediyor,1588,0
 Sosyal medyada #Hairgate trendi: iPhone 6 kullanıcıları kopan saçlarından şikayetçi,1519,0
" Seth Rogen, Sony'nin Steve Jobs Biyografisinde Steve Wozniak'ı Canlandıracak [Güncellendi]",586,0
 Michael Brown saldırısına ilişkin ses kaydının ortaya çıktığı bildirildi,2149,0
 Kanadalı kadının IŞİD tarafından kaçırıldığı iddiasıyla ilgili çelişkili haberler,1295,0
 IŞİD Lideri Öldürüldü: Ebubekir El Bağdadi'nin ABD Hava Saldırısıyla Öldürüldüğü Bildirildi,891,0
" PGA Tour Profesyoneli Tiger Woods'un PED'ler Nedeniyle Şu Anda Cezalı Olduğunu İddia Ediyor, Onu Lance Armstrong'la Karşılaştırıyor",2330,0
" Sakin olun, Durex Balkabağı Baharatlı Kondom Üretmedi",2269,1
 BAKIN: Kaliforniyalı evsiz adam 100 dolarlık bağışını başkalarına yiyecek vermek için kullanıyor,1245,1
 SON DAKİKA: İngiltere doğumlu rehine 'başarısız kurtarma girişiminde ÖLDÜRÜLDÜ',1119,0
Apple'ın iPhone 6 ve Apple Watch Bileşenleri İçin Samsung'a Daha Fazla Güvendiği Bildirildi,989,0
 Jeh Johnson: Politikacılar IŞİD ve Ebola Üzerinden 'Korku Alevlerini Beslememeli',1376,1
 Militan Grup Suriye'de Amerikalı Gazeteciyi Öldürdüğünü Söyledi,2147,0
" Öldürülen Ottawa tetikçisi Michael Zehaf-Bibeau'nun Quebec, BC'de sabıka kaydı vardı",1970,1
 'Yamyam anne doğum yaptıktan sonra yeni doğan bebeğini yemeye çalıştı',1462,0
" Rapor: Nijeryalı Kadın, Ebola Benzeri Semptomlarla KC'de Karantinaya Alındı (Video)",2127,0
 'Star Wars: The Force Awakens' Erken Bir Yayın Tarihi Alabilir—Rapor,1843,0
 Başlıyor: Tehlikeli Madde Giyen Yolcu Havaalanında Görüldü,1826,1
 20 Yıllık Çeyrek Pounder Aynı Görünüyor,2474,1
 Predator İHA'nın IŞİD'in Kalesi Üzerinde Görüldüğü Bildirildi,2412,0
 CNN ses kaydı: Michael Brown'ın vurulduğu an bu mu?,1916,0
 İnfazcılar tecavüzcünün penisini kesti,2115,1
Rapor: Christian Bale Steve Jobs Filminden Vazgeçti,234,1
" Cihatçı John: Muhammed Emwazi, IŞİD'in baş kesmelerinin arkasındaki maskeli adam olarak açıklandı",2349,1
"Türk Lider, ABD Hava İndirmelerinin IŞİD Militanlarına Yardım Ettiğini Söyledi",2509,0
 Ferguson isyanları: Michael Brown'ın vurulması ses kaydında kaydedilmiş olabilir,1446,0
 Saf Kötülük: İslam Devleti Amerikalı Gazeteci James Wright Foley'i Kafasını Kesti,1679,0
" Video: IŞİD, Kobani Yakınlarında ABD Silahlarını Havadan Attığını Ele Geçirdiğini İddia Ediyor",288,0
 Amazon ilk fiziksel mağazasını açıyor,1745,1
" IŞİD militanlarının, kaçırılan Amerikalı gazeteci James Wright Foley'in kafasını kestiği çarpıcı videoda ortaya çıktı",1747,0
 Axl Rose Öldü mü? Elbette Hayır — Sıkıcı İnternet Ölüm Sahtekarlığı Guns N' Roses'ın Solistini Vurdu,2166,1
 Comcast Tor'u engelliyor,1359,1
" Rajasthan: Adam Genç Kıza Tecavüz Etmeye Çalıştı, Öfkeli Kalabalık Penisini Kesti",2115,1
 ESPN'in Aile İçi Şiddet Paneli Önemli Bir Şeyi Gözden Kaçırıyor,1699,-1
" Sanatçı, Charlie Hebdo mağdurlarına ithaf edilen 'Banksy' Instagram paylaşımını yapmadı",2070,1
 ABD hava saldırısında Somali'de İslamcı Eş Şebab terörist lideri öldürüldü,1835,0
 Kaçırılan Gazeteci James Wright Foley'in IŞİD Tarafından İnfaz Edildiği İddia Edildi,1966,0
 IŞİD'in infazcısı 'Cihatçı John'un Muhammed Emwazi olduğu ortaya çıktı,2165,1
'Güç Uyanıyor' Çıkış Tarihi: JJ Abrams 'Yıldız Savaşları' Filminin Erken Çıkışını mı Planlıyor?,1843,0
 Nikaragua meteor iddiasına şüpheyle yaklaşılıyor,1249,0
 Kim Jong-Un'un Kız Kardeşi Kuzey Kore'de Kontrolü Ele Geçirdi,2477,0
 IŞİD liderinin öldürüldüğüne dair söylentiler çürütüldü,1889,0
" 'Bağdadi'nin yavrusu': IŞİD, en genç cihatçısının savaşta 'şehit düştüğünü' bildirdi",908,0
 Haberlere göre Jose Canseco kazara vurularak yaralandı,1145,0
 Majestelerinin sihirli mantarları,2424,1
 Pentagon: IŞİD'in ele geçirdiği malzemeler Kürtlere havadan atıldı,2397,0
 Cesar Millan'ın ölüm haberi asılsızdır,2143,1
 IŞİD Irak'ta Amerikalı Foto Muhabirinin Başını Kesti,933,0
" Irak, Lübnan'da gözaltına alınan kadının Bağdadi'nin eşi olmadığını söyledi",2337,1
" Tropikal örümcek, insanın derisinin altına giriyor ve orada üç gün yaşıyor",1923,-1
 Predator İHA'nın Suriye'deki IŞİD yuvasının üzerinde görüldüğü bildirildi; hava saldırıları IŞİD hedeflerini vurdu,2412,0
" Cameron, Haines cinayetinin ardından DEAŞ 'canavarlarını' avlayacağına söz verdi",1224,0
"New York'ta Marihuana Tutuklama Değil, Ceza Anlamına Gelebilir",1732,0
 Derisinin Altında Bir Örümceğin Yuva Yaptığını Söyleyen Adam Mı? Uzmanlar Diyor ki…,1797,0
 Christian Bale Steve Jobs'tur,1846,-1
 Örümcek Avustralyalı Adamın Apandisit Yarasına Girdi (VİDEO),1602,0
 James Foley 'cesur ve yorulmak bilmez' gazeteci olarak anılıyor,1288,0
 Kim Jong-Un Gerçekten İskoçya'da Restoran mı Açıyor?,2148,0
" Kaçırılan Nijeryalı kız öğrenciler: Hükümet, kayıp kızları eve getirecek Boko Haram ile ateşkes anlaşması yapıldığını iddia ediyor",2403,0
" Banksy tutuklama aldatmacası: ABD web sitesi, sokak sanatçısının Watford'da yakalandığını iddia ediyor",1739,1
 GOP Temsilcisi: 'En Az On IŞİD Savaşçısı Meksika Sınırını Geçerken Yakalandı',1376,0
 Boko Haram ile varılan anlaşmanın ardından 200'den fazla kaçırılan Nijeryalı kız serbest bırakılacak,2356,0
 Rapor: Gizli Servis Beyaz Saray Çit Atlayıcısı Hakkında Yalan Söyledi,716,0
"Rahibe doğum yaptı, bebeği tutmayı düşünüyor",534,0
 Bu Adam Noel İçin Ebeveynlerinin İpoteğini Ödedi,1567,1
 'Öldürülen DEAŞ liderinin fotoğrafı'nın tahrif edildiği iddia edildi,621,0
 IŞİD Ebola'ya Yakalanıyor,2003,0
" Oscar ödüllü Christian Bale, yakında vizyona girecek biyografik filmde Steve Jobs'ı canlandıracak",852,-1
"IŞİD, Grubun Eline Geçen İlk Batılı Kadın Olan Gill Rosenberg'i Kaçırdığını İddia Ediyor",1893,0
" Nijerya, Boko Haram'ın Kaçırılan Kız Öğrencileri Serbest Bırakacağını İddia Ediyor",2272,0
 Kim Jong-un'un aşk hayatını 'Yılan şarabı' kurtardı,2296,1
 Kayıp Libya jet uçakları 11 Eylül'de terör saldırısı korkusunu artırıyor,2162,0
